 Secretaría; Código Departamento; Departamento; Código Municipio; Municipio; Código; Nombre;  Dirección; Teléfono; Nombre Rector; Tipo Establecimiento; Etnias; Sector; Genero; Zona; Niveles; Jornadas; Caracter; Especialidad; Licencia; Grados; Modelos Educativos;  Capacidades Excepcionales; Discapacidades; Idiomas; Número de Sedes; Estado; Prestador de servicio; Propiedad de la planta fisíca; Resguardo; Matricula contratada; Calendario; Internado; Estrato socio-economico; Correo Electrónico
FACATATIVÁ;25;CUNDINAMARCA;25269;FACATATIVÁ;225269000475;INSTITUCION EDUCATIVA MUNICIPAL MANABLANCA;IND CALLE 9 ESTE 1 44 SECTOR 2;6018915069;SAMUEL EDUARDO TORO MELENDEZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,99";"PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE";"";"";"";1;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";manablanca@sedfacatativa.gov.co
FACATATIVÁ;25;CUNDINAMARCA;25269;FACATATIVÁ;225269000467;INSTITUCION EDUCATIVA MUNICIPAL TÉCNICA AGROPECUARIA POLICARPA SALAVARRIETA;KM 3 VIA VILLETA;3204037174;MERY ORTIZ GALEANO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PREESCOLAR ESCOLARIZADO_,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";4;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";polisalavarrieta@yahoo.com policarpasalavarrieta@sedfacatativa.gov.co
FACATATIVÁ;25;CUNDINAMARCA;25269;FACATATIVÁ;225269000211;I.E.M. JUAN XXIII TÉCNICA EN ADMINISTRACIÓN AGROPECUARIA Y PROCESOS INDUSTRIALES;KM 4 VIA FACATATIVA EL ROSAL;3186251219;NUBIA ESPERANZA GOMEZ BONILLA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE,FIN DE SEMANA";TÉCNICO/ACADEMICO;"AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PREESCOLAR ESCOLARIZADO_,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,PROPUESTA PARA CAMBIAR ENTORNOS SOCIALES (PACES),EDUCACIÓN TRADICIONAL";"";"";"";4;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedjuanxxiii@yahoo.es juanxxiii@sedfacatativa.gov.co
FACATATIVÁ;25;CUNDINAMARCA;25269;FACATATIVÁ;125269003712;INSTITUCIÓN EDUCATIVA MUNICIPAL SILVERIA ESPINOSA DE RENDON;CL 18 B 4 21 ;3183355287;LIBIA TORRES MONTENEGRO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"COMPLETA,ÚNICA,NOCTURNA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PREESCOLAR ESCOLARIZADO_,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";2;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2";silveriaespinosa@sedfacatativa.gov.co
FACATATIVÁ;25;CUNDINAMARCA;25269;FACATATIVÁ;125269000519;INSTITUCION EDUCATIVA MUNICIPAL MANUELA AYALA DE GAITAN;CL 15 10 24;8924016;CARLOS FERNANDO LEON PINZON;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,NOCTURNA,TARDE";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26,99";"PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM";"";"";"";4;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";manuelaayala@sedfacatativa.gov.co
FACATATIVÁ;25;CUNDINAMARCA;25269;FACATATIVÁ;225269000688;INSTITUCION EDUCATIVA MUNICIPAL EMILIO CIFUENTES;IND CERCADO LOS ZIPAS;8422949;MANUEL ANTONIO MELO YEPES;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-1,0,1,2,3,4,5,6,7,8,9,10,11";"EDUCACIÓN TRADICIONAL";"";"";"";2;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";emiliocifuentes@sedfacatativa.gov.co
MOSQUERA;25;CUNDINAMARCA;25473;MOSQUERA;125473000242;INSTITUCION EDUCATIVA LA MERCED;CALLE 3 NO 2-50;8276216;HERIBERTO ALVAREZ BUSTOS;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";SIN REVISAR;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99";"CAMINAR EN SECUNDARIA II,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,CAMINAR EN SECUNDARIA I,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE";"";"";"";4;ANTIGUO-ACTIVO;OFICIAL;CONCESION;NO APLICA;NO;A;"";"ESTRATO 1";simatynotaslamerced@gmail.com
CUNDINAMARCA;25;CUNDINAMARCA;25438;MEDINA;225438000641;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL MESA DE LOS REYES;INSPECCION MESA DE REYES;;HECTOR JESUS RODRIGUEZ COBOS;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"";"";"";ACADÉMICO;"ACADÉMICA";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedalonsoronquillorectoria@gmail.com
CUNDINAMARCA;25;CUNDINAMARCA;25530;PARATEBUENO;225530000267;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL SANTA CECILIA;INSPECCION SANTA CECILIA;3132609049;OSCAR MAURICIO PENAGOS ROJAS.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21";"POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";6;ANTIGUO-ACTIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";iedrsantacecilia_paratebueno@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25151;CAQUEZA;225151000381;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL RIONEGRO SUR;VEREDA RIONEGRO SUR;3006183514 - 3001455767;EDGARD GHEOVANNY SANTANA BERNAL.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"COMPLETA,ÚNICA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,SAT";"";"";"";7;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedrionegro_caqueza@secundinamarca.edu.co iedruralrionegrosur@yahoo.com
CUNDINAMARCA;25;CUNDINAMARCA;25151;CAQUEZA;225151000195;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL MERCADILLO PRIMERO;VEREDA MERCADILLO PRIMERO.;3138547456-3213992345.;IMERIDA DEL ROSARIO GOMEZ CRUZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA";TÉCNICO;"OTRO";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11";"POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"";"";12;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedrmercadillo_caqueza@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25178;CHIPAQUE;555178000138;ESCUELA RURAL CARAZA;VEREDA CARAZA;8484266;ROSA EDELMIRA SALAZAR SALAMANCA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";pioxchipaque@yahoo.es
CUNDINAMARCA;25;CUNDINAMARCA;25181;CHOACHÍ;125181000322;INSTITUCION EDUCATIVA DEPARTAMENTAL IGNACIO PESCADOR;CALLE 1 N° 1-59 ESTE;8486268-8486556-3142787434-3174850812;YOLANDA INES FONSECA ALBARRACIN;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,COMERCIAL,AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"";"";10;ANTIGUO-ACTIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";iedignaciopescador_choachi@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25279;FOMEQUE;325279000451;INSTITUCION EDUCATIVA DEPARTAMENTAL MONSEÑOR AGUSTIN GUTIERREZ;CALLE 5 CARRERA 6;8485490-3103210931;MANUEL DARIO SARAY MILLAN;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";23;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedmonsenoragustin_fomeque@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25281;FOSCA;125281000249;INSTITUCION EDUCATIVA DEPARTAMENTAL MARIA MEDINA;KR 2 5 01 ;3102437102;SERGIO GIOVANNY GUTIERREZ HERNANDEZ ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,SAT";"";"";"";3;ANTIGUO-ACTIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";iedmariamedina_fosca@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25841;UBAQUE;125841000215;INSTITUCION EDUCATIVA DEPARTAMENTAL INSTITUTO TECNICO DE ORIENTE;CALLE 3 Nº 4-60;3102038019;HECTOR HUGO PARDO FRANCO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,SER";"";"";"";22;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedtecnicodeoriente_ubaque@secundinamarca.edu.co ied.itoubaque@gmail.com 
CUNDINAMARCA;25;CUNDINAMARCA;25488;NILO;125488000133;INSTITUCION EDUCATIVA DEPARTAMENTAL ORESTE SINDICI;CARRERA 3  N   2   20;3107670156;LUZ JACKELIN SANCHEZ SOLORZANO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,COMERCIAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";6;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedorestesindici_nilo@secundinamarca.edu.co rectoria@orestesindici.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25815;TOCAIMA;125815000401;INSTITUCION EDUCATIVA  DEPARTAMENTAL HERNAN VENEGAS CARRILLO;CARRERA 5  CALLE 1;8340213;MANUEL ANTONIO HERNANDEZ RIOS;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,FLEXIBLE ESCUELA INTEGRAL,POST PRIMARIA,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,SER";"";"";"";21;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2,ESTRATO 1";iedhernanvenegas_tocaima@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25120;CABRERA;225120000197;PE¿AS BLANCAS BAJA;PE¿AS BLANCAS;0000000;JULIO ARMANDO GUTIERREZ CUBILLOS;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";
CUNDINAMARCA;25;CUNDINAMARCA;25120;CABRERA;225120000120;ESCUELA RURA L QUEBRADA NEGRA;VEREDA QUEBRADA NEGRA;8689012;EXINOBERT TORRES SERVERA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";
CUNDINAMARCA;25;CUNDINAMARCA;25120;CABRERA;225120000081;COLEGIO RURAL SANTA MARTA;VEREDA SANTA MARTHA;0000000;MARTHA STELLA VASQUEZ BAQUERO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";
CUNDINAMARCA;25;CUNDINAMARCA;25312;GRANADA;225754000076;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL GUSTAVO URIBE RAMIREZ;CLL 14 12 00;3114465803-3112338791-3105592874 - 8669001;JAIRO GUTIERREZ BELTRAN. ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,GRUPOS JUVENILES CREATIVOS";"";"";"";11;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedgustavouribe_granada@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;225649000435;INTITUCION EDUCATIVA RURAL DEPARTAMENTAL ANDES;VEREDA EL DIAMANTE;8680012 - 3118546920;BERTHA CORTES LOPEZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"";"";12;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedrandes_sanbernardo@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;VEREDA AGUABONITA SECTOR LA ESPERANZA;3138460992;NOHORA BEATRIZ CAGUA ROMERO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE,FIN DE SEMANA";TÉCNICO/ACADEMICO;"AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";16;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedraguabonita_silvania@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;INSPECCIÓN SUBIA;3134889069;LUIS ANTONIO ROJAS VERGARA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"INDUSTRIAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,SER";"";"";"";16;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedrdesubia_silvania@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25662;SAN JUAN DE RÍO SECO;125662000156;INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JUAN DE RIOSECO;SAN JUAN DE RIO SECO - CENTRO;8465455 -  3134673135;NOHORA MARTÍNEZ ARÉVALO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,SER";"";"";"";5;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedsanjuanderioseco_sanjuan@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25099;BOJACÁ;225099000041;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL BARROBLANCO;VDA BARRO BLANCO.;3133508403;JOSE WILLIAM BELTRAN RODRIGUEZ ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22";"POST PRIMARIA,MEDIA RURAL,A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";5;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedrbarroblanco@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25099;BOJACÁ;125099000101;INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DE LA GRACIA;CALLE 6 NO 9 56;8243173-3142787434;LYDA HERRERA PALECHOR;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"COMERCIAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,FLEXIBLE ESCUELA INTEGRAL,POST PRIMARIA,A CRECER,EDUCACIÓN TRADICIONAL,SER";"";"";"";7;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2,ESTRATO 1";iedsenoradelagracia_bojaca@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25260;EL ROSAL;225769000552;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL  CAMPO ALEGRE;VEREDA PUERTA DE CUERO;3124288053.;JOSE AIMER OSPINA VELA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";2;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedcampoalegre_elrosal@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25898;ZIPACÓN;225898800000;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL CARTAGENA;VEREDA EL OCASO;3124677215;PEDRO JESUS CASTIBLANCO PORRAS;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA";ACADÉMICO;"ACADÉMICA";SIN REVISAR;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11";"EDUCACIÓN TRADICIONAL";"";"";"";7;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedcartagenazipacon@gmail.com
CUNDINAMARCA;25;CUNDINAMARCA;25148;CAPARRAPÍ;225148001571;INSTITUCION EDUCATIVA DEPARTAMENTAL NOVILLEROS;VEREDA NOVILLEROS;3163593000;CARLOS JULIAN VELEZ RIVAS;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21";"POST PRIMARIA,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,TELESECUNDARIA";"";"";"";19;ANTIGUO-ACTIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";iednovilleros_caparrapi@secundinamarca.edu.co
